"Year","Age","Female","Male","Total","FemalePost","MalePost","Fem1","Mal1"
1956,"39",0.001879,0.002753,0.002298,51.9473824004995,35.8182570797269,51.9473824004995,35.8182570797269
1957,"39",0.001931,0.002791,0.002341,52.0013836136829,35.8504064906496,52.0013836136829,35.8504064906496
1958,"39",0.001804,0.002557,0.002162,51.9600549620453,35.7812819149334,51.9600549620453,35.7812819149334
1959,"39",0.001741,0.002747,0.002221,51.9512111313592,35.8713973082665,51.9512111313592,35.8713973082665
1960,"39",0.001809,0.002712,0.002237,52.0162286071547,35.8770149537605,52.0162286071547,35.8770149537605
1961,"39",0.001612,0.002819,0.002183,51.9276329749943,35.9341514783433,51.9276329749943,35.9341514783433
1962,"39",0.001603,0.002785,0.002167,51.9487371347056,35.9404578221196,51.9487371347056,35.9404578221196
1963,"39",0.001769,0.003142,0.00243,52.0739776064242,36.0795101711027,52.0739776064242,36.0795101711027
1964,"39",0.001681,0.002834,0.002239,52.0496549758414,35.9947804550668,52.0496549758414,35.9947804550668
1965,"39",0.001736,0.002991,0.002345,52.1085526678214,36.0671397759751,52.1085526678214,36.0671397759751
1966,"39",0.0014,0.002518,0.001945,51.9201442183728,35.9134376144784,51.9201442183728,35.9134376144784
1967,"39",0.001495,0.002732,0.0021,52.0125011187626,36.0134473030938,52.0125011187626,36.0134473030938
1968,"39",0.001461,0.002475,0.001957,52.0161989748568,35.9330944399349,52.0161989748568,35.9330944399349
1969,"39",0.001484,0.002629,0.002045,52.0585219170018,36.0118982721909,52.0585219170018,36.0118982721909
1970,"39",0.001382,0.002406,0.001885,52.0140154277704,35.9417010265247,52.0140154277704,35.9417010265247
1971,"39",0.001415,0.002461,0.001928,52.0643161636885,35.9827438629101,52.0643161636885,35.9827438629101
1972,"39",0.001452,0.002567,0.001999,52.1168314791642,36.0433546759192,52.1168314791642,36.0433546759192
1973,"39",0.001335,0.002385,0.00185,52.0595237847822,35.9882565808994,52.0595237847822,35.9882565808994
1974,"39",0.001148,0.002174,0.001651,51.9353167209957,35.9140669277872,51.9353167209957,35.9140669277872
1975,"39",0.001167,0.002173,0.00166,51.978434706571,35.9320475228914,51.978434706571,35.9320475228914
1976,"39",0.00113,0.002169,0.001639,51.9729189161592,35.9486457359908,51.9729189161592,35.9486457359908
1977,"39",0.001076,0.002031,0.001545,51.9506546753429,35.9013484692733,51.9506546753429,35.9013484692733
1978,"39",0.001056,0.002061,0.00155,51.9585953290557,35.9344521711124,51.9585953290557,35.9344521711124
1979,"39",0.00102,0.001969,0.001487,51.9506127012362,35.90722735139,51.9506127012362,35.90722735139
1980,"39",0.001129,0.002074,0.001595,52.0788452892758,35.9776213440694,52.0788452892758,35.9776213440694
1981,"39",0.001081,0.001872,0.001473,52.0621024729337,35.8935902948464,52.0621024729337,35.8935902948464
1982,"39",0.000907,0.001791,0.001345,51.913306035578,35.8677977223986,51.913306035578,35.8677977223986
1983,"39",0.001056,0.001907,0.001479,52.0921099798974,35.9489956084673,52.0921099798974,35.9489956084673
1984,"39",0.00086,0.001796,0.001326,51.9135018350471,35.907466934258,51.9135018350471,35.907466934258
1985,"39",0.000987,0.001703,0.001344,52.0779424154014,35.8727370485875,52.0779424154014,35.8727370485875
1986,"39",0.000907,0.001678,0.001291,52.0201177562514,35.876388937481,52.0201177562514,35.876388937481
1987,"39",0.000929,0.001576,0.001251,52.0707869751184,35.8321170034006,52.0707869751184,35.8321170034006
1988,"39",0.000935,0.001514,0.001223,52.1039276957616,35.8104228495092,52.1039276957616,35.8104228495092
1989,"39",0.000915,0.001591,0.001252,52.1090081619168,35.8784711263786,52.1090081619168,35.8784711263786
1990,"39",0.000836,0.001711,0.001271,52.0454156398943,35.969627054462,52.0454156398943,35.969627054462
1991,"39",0.000862,0.001738,0.001298,52.1027452276416,36.0037247689241,52.1027452276416,36.0037247689241
1992,"39",0.000865,0.001669,0.001266,52.1329223940781,35.9816550692896,52.1329223940781,35.9816550692896
1993,"39",0.000897,0.001593,0.001244,52.1959516793734,35.9534901380668,52.1959516793734,35.9534901380668
1994,"39",0.00077,0.001811,0.001288,52.0699892623307,36.1001909685691,52.0699892623307,36.1001909685691
1995,"39",0.00076,0.001841,0.001298,52.0836201109316,36.1350613744478,52.0836201109316,36.1350613744478
1996,"39",0.00074,0.001648,0.001193,52.0836547940178,36.0427555862131,52.0836547940178,36.0427555862131
1997,"39",0.000743,0.001577,0.001159,52.1144035827057,36.0171581452357,52.1144035827057,36.0171581452357
1998,"39",0.000792,0.001578,0.001184,52.2049718599707,36.0362327422075,52.2049718599707,36.0362327422075
1999,"39",0.00075,0.001453,0.001101,52.177186604855,35.9721455869009,52.177186604855,35.9721455869009
2000,"39",0.000718,0.001447,0.001081,52.1602858975412,35.9864483324911,52.1602858975412,35.9864483324911
2001,"39",0.000799,0.001406,0.001102,52.2938802044276,35.9761453607592,52.2938802044276,35.9761453607592
2002,"39",0.000676,0.001389,0.001032,52.1534152648726,35.9824213136719,52.1534152648726,35.9824213136719
2003,"39",0.000584,0.001381,0.000983,52.0338261018262,35.9950858068559,52.0338261018262,35.9950858068559
2004,"39",0.000566,0.001291,0.00093,52.0292221273695,35.9461357268222,52.0292221273695,35.9461357268222
1950,"40",0.002844,0.003581,0.0032,53.0494308558577,31.9419945624065,53.0494308558577,31.9419945624065
1951,"40",0.002617,0.003401,0.002997,52.9934528038011,31.9068024874473,52.9934528038011,31.9068024874473
1952,"40",0.002435,0.003122,0.00277,52.9485757731239,31.8375873135475,52.9485757731239,31.8375873135475
1953,"40",0.002351,0.003004,0.002668,52.9406746224837,31.8154387353881,52.9406746224837,31.8154387353881
1954,"40",0.002209,0.003138,0.002657,52.9055786137,31.8754601658291,52.9055786137,31.8754601658291
1955,"40",0.002257,0.00312,0.002672,52.9542800234338,31.8860880233716,52.9542800234338,31.8860880233716
1956,"40",0.002114,0.003025,0.002551,52.9160302493828,31.871546623065,52.9160302493828,31.871546623065
1957,"40",0.002229,0.003252,0.002719,52.9962062526748,31.9602862332998,52.9962062526748,31.9602862332998
1958,"40",0.002082,0.002666,0.00236,52.9551870048002,31.7779757734028,52.9551870048002,31.7779757734028
1959,"40",0.001847,0.003061,0.002425,52.8626255721608,31.9325187216415,52.8626255721608,31.9325187216415
1960,"40",0.001903,0.003163,0.002503,52.9196992955941,31.9816785160338,52.9196992955941,31.9816785160338
1961,"40",0.001871,0.003025,0.002418,52.9299455909084,31.9534491732251,52.9299455909084,31.9534491732251
1962,"40",0.001989,0.003038,0.002486,53.0183093798246,31.9741179959478,53.0183093798246,31.9741179959478
1963,"40",0.001869,0.003063,0.002438,52.9832857447625,31.9986939296569,52.9832857447625,31.9986939296569
1964,"40",0.001769,0.003084,0.002402,52.9555014678031,32.0219070675394,52.9555014678031,32.0219070675394
1965,"40",0.001728,0.003205,0.002444,52.9592565593436,32.0767722122429,52.9592565593436,32.0767722122429
1966,"40",0.001689,0.002852,0.002254,52.9636333631238,31.9764611344543,52.9636333631238,31.9764611344543
1967,"40",0.001761,0.003191,0.002459,53.0325833911485,32.1051554892304,53.0325833911485,32.1051554892304
1968,"40",0.00166,0.002946,0.002289,53.0007240003392,32.0416499700067,53.0007240003392,32.0416499700067
1969,"40",0.001618,0.003103,0.002345,53.0023020529434,32.1099515474645,53.0023020529434,32.1099515474645
1970,"40",0.001536,0.002691,0.002103,52.9774977053689,31.9838755437751,52.9774977053689,31.9838755437751
1971,"40",0.001496,0.002643,0.00206,52.9783157865321,31.9822578176844,52.9783157865321,31.9822578176844
1972,"40",0.001575,0.002678,0.002116,53.0569810155937,32.0117939393633,53.0569810155937,32.0117939393633
1973,"40",0.001483,0.002718,0.002089,53.0239976428083,32.0430005178553,53.0239976428083,32.0430005178553
1974,"40",0.001376,0.002515,0.001934,52.9763161555,31.98175751571,52.9763161555,31.98175751571
1975,"40",0.00129,0.002408,0.001838,52.9389824706987,31.9546617496369,52.9389824706987,31.9546617496369
1976,"40",0.001198,0.002548,0.001859,52.8921985883547,32.0275544699322,52.8921985883547,32.0275544699322
1977,"40",0.0013,0.002202,0.001742,53.0011141894653,31.8979922805548,53.0011141894653,31.8979922805548
1978,"40",0.00115,0.002328,0.001729,52.9057167037093,31.9700162821555,52.9057167037093,31.9700162821555
1979,"40",0.001192,0.002201,0.001688,52.9687921663136,31.9302990648626,52.9687921663136,31.9302990648626
1980,"40",0.001093,0.002272,0.001673,52.9092906432012,31.9784282732092,52.9092906432012,31.9784282732092
1981,"40",0.001118,0.0021,0.001604,52.9591106450761,31.9160856271117,52.9591106450761,31.9160856271117
1982,"40",0.001106,0.001997,0.001547,52.9755240097796,31.882174846848,52.9755240097796,31.882174846848
1983,"40",0.001139,0.002077,0.001603,53.0321296274809,31.9378338473403,53.0321296274809,31.9378338473403
1984,"40",0.001041,0.002016,0.001525,52.969365568985,31.9244051626875,52.969365568985,31.9244051626875
1985,"40",0.00104,0.00195,0.001493,52.9956093288418,31.907499695086,52.9956093288418,31.907499695086
1986,"40",0.001105,0.001781,0.001441,53.0834387869946,31.8332258368499,53.0834387869946,31.8332258368499
1987,"40",0.00104,0.001793,0.001415,53.0500190015145,31.8563215371973,53.0500190015145,31.8563215371973
1988,"40",0.000947,0.001746,0.001345,52.9835469389015,31.8461393100238,52.9835469389015,31.8461393100238
1989,"40",0.001046,0.001689,0.001366,53.1101813266766,31.829329000464,53.1101813266766,31.829329000464
1990,"40",0.00096,0.001863,0.001409,53.0515908028499,31.9437609642898,53.0515908028499,31.9437609642898
1991,"40",0.000972,0.001787,0.001377,53.0912181591848,31.9184916188796,53.0912181591848,31.9184916188796
1992,"40",0.000798,0.001818,0.001305,52.9211757885105,31.9520708884896,52.9211757885105,31.9520708884896
1993,"40",0.00095,0.001672,0.00131,53.1227340119917,31.8847349174289,53.1227340119917,31.8847349174289
1994,"40",0.000882,0.001897,0.001387,53.0756689197402,32.0273686037512,53.0756689197402,32.0273686037512
1995,"40",0.000902,0.001898,0.001398,53.1252962201324,32.0442761230181,53.1252962201324,32.0442761230181
1996,"40",0.000884,0.001811,0.001346,53.1323435990437,32.0137351117637,53.1323435990437,32.0137351117637
1997,"40",0.000783,0.001686,0.001233,53.0382240687332,31.958595302474,53.0382240687332,31.958595302474
1998,"40",0.000894,0.001769,0.00133,53.1980019842523,32.023031368104,53.1980019842523,32.023031368104
1999,"40",0.000792,0.001548,0.00117,53.1040624372295,31.9059612381259,53.1040624372295,31.9059612381259
2000,"40",0.000907,0.001491,0.001198,53.2668483318666,31.884825008773,53.2668483318666,31.884825008773
2001,"40",0.000749,0.001571,0.001158,53.102649701605,31.9534708422959,53.102649701605,31.9534708422959
2002,"40",0.000791,0.001508,0.001148,53.1844135221918,31.9289232626402,53.1844135221918,31.9289232626402
2003,"40",0.000747,0.001417,0.001081,53.1543855758933,31.8830614637949,53.1543855758933,31.8830614637949
2004,"40",0.000716,0.001338,0.001027,53.1392053940574,31.8420759748244,53.1392053940574,31.8420759748244
1950,"41",0.002809,0.003911,0.003344,47.5112098726115,32.3636494187385,47.5112098726115,32.3636494187385
1951,"41",0.00272,0.004069,0.003378,47.5033779278089,32.4198503352764,47.5033779278089,32.4198503352764
1952,"41",0.002466,0.003529,0.002985,47.4297081752547,32.2940643542416,47.4297081752547,32.2940643542416
1953,"41",0.002537,0.003404,0.002959,47.4824577741413,32.2745977635513,47.4824577741413,32.2745977635513
1954,"41",0.002255,0.003116,0.002672,47.3889901894904,32.2027934241403,47.3889901894904,32.2027934241403
1955,"41",0.002167,0.003152,0.002642,47.3735486621016,32.2308772114191,47.3735486621016,32.2308772114191
1956,"41",0.002148,0.003448,0.002773,47.3891068392056,32.3372311355166,47.3891068392056,32.3372311355166
1957,"41",0.0023,0.003473,0.002863,47.4818435085057,32.3610522997687,47.4818435085057,32.3610522997687
1958,"41",0.002096,0.002968,0.002513,47.4133298750409,32.2205185946036,47.4133298750409,32.2205185946036
1959,"41",0.002075,0.003057,0.002542,47.4276249852764,32.2666610554988,47.4276249852764,32.2666610554988
1960,"41",0.001962,0.003371,0.002632,47.3959929157485,32.3810331921337,47.3959929157485,32.3810331921337
1961,"41",0.001999,0.0031,0.002524,47.4390403331352,32.3138226106645,47.4390403331352,32.3138226106645
1962,"41",0.002099,0.003305,0.002671,47.512219041467,32.3944537157687,47.512219041467,32.3944537157687
1963,"41",0.002199,0.003353,0.002746,47.5831254352128,32.4254694532409,47.5831254352128,32.4254694532409
1964,"41",0.001894,0.003357,0.002592,47.4581784414156,32.4432584470463,47.4581784414156,32.4432584470463
1965,"41",0.00201,0.003267,0.002616,47.5419868917343,32.432679604959,47.5419868917343,32.432679604959
1966,"41",0.001733,0.003145,0.002417,47.4180709034084,32.4112181057842,47.4180709034084,32.4112181057842
1967,"41",0.001722,0.003051,0.002368,47.436068021692,32.3974703646579,47.436068021692,32.3974703646579
1968,"41",0.001677,0.003117,0.00238,47.4339528215392,32.4354687030003,47.4339528215392,32.4354687030003
1969,"41",0.001698,0.003335,0.002499,47.4707621495989,32.5196671248743,47.4707621495989,32.5196671248743
1970,"41",0.001569,0.003046,0.002292,47.4161142584722,32.4456204432714,47.4161142584722,32.4456204432714
1971,"41",0.001549,0.003031,0.002277,47.4276500691676,32.4572805301657,47.4276500691676,32.4572805301657
1972,"41",0.001578,0.00294,0.002247,47.4705634531682,32.4433942567323,47.4705634531682,32.4433942567323
1973,"41",0.001527,0.00295,0.002225,47.4620749799926,32.4633865890251,47.4620749799926,32.4633865890251
1974,"41",0.001539,0.00284,0.002177,47.4942675316244,32.4419822141382,47.4942675316244,32.4419822141382
1975,"41",0.001628,0.002837,0.002221,47.5748516673596,32.4575220610834,47.5748516673596,32.4575220610834
1976,"41",0.001398,0.002578,0.001976,47.4469067666025,32.3783855530653,47.4469067666025,32.3783855530653
1977,"41",0.001364,0.002785,0.00206,47.4466504052237,32.4722162652193,47.4466504052237,32.4722162652193
1978,"41",0.00127,0.002551,0.001898,47.3996104692846,32.4010505742913,47.3996104692846,32.4010505742913
1979,"41",0.001289,0.002699,0.001981,47.4388250157827,32.4740432124592,47.4388250157827,32.4740432124592
1980,"41",0.0014,0.002466,0.001924,47.5457952514585,32.4003560264571,47.5457952514585,32.4003560264571
1981,"41",0.00126,0.002307,0.001777,47.4647994588122,32.3503033441983,47.4647994588122,32.3503033441983
1982,"41",0.001276,0.002423,0.001843,47.501782645783,32.4159585501327,47.501782645783,32.4159585501327
1983,"41",0.001201,0.002135,0.001663,47.4655717269699,32.3060154982706,47.4655717269699,32.3060154982706
1984,"41",0.001175,0.002259,0.001712,47.4680500544798,32.3790678323675,47.4680500544798,32.3790678323675
1985,"41",0.001138,0.002145,0.001638,47.4604189655994,32.3438818905533,47.4604189655994,32.3438818905533
1986,"41",0.001151,0.002225,0.001685,47.4961424826466,32.3970959970832,47.4961424826466,32.3970959970832
1987,"41",0.001131,0.001987,0.001557,47.5029782730524,32.3005617883263,47.5029782730524,32.3005617883263
1988,"41",0.001097,0.001913,0.001503,47.4968199802231,32.2792052585064,47.4968199802231,32.2792052585064
1989,"41",0.001019,0.001968,0.001491,47.4474272761822,32.32414710997,47.4474272761822,32.32414710997
1990,"41",0.000973,0.001964,0.001466,47.4255990481571,32.3387092645639,47.4255990481571,32.3387092645639
1991,"41",0.001006,0.001765,0.001384,47.4833170396424,32.2484734883085,47.4833170396424,32.2484734883085
1992,"41",0.000959,0.001781,0.001368,47.4598354868777,32.2740945455224,47.4598354868777,32.2740945455224
1993,"41",0.001012,0.00183,0.001419,47.5379929848533,32.3178322513599,47.5379929848533,32.3178322513599
1994,"41",0.000972,0.001923,0.001445,47.5220296624779,32.3839994944049,47.5220296624779,32.3839994944049
1995,"41",0.001003,0.001889,0.001444,47.577789368991,32.3827573596093,47.577789368991,32.3827573596093
1996,"41",0.001009,0.00178,0.001392,47.6081183243943,32.3399198786856,47.6081183243943,32.3399198786856
1997,"41",9e-04,0.001875,0.001385,47.5181627903766,32.4085119170956,47.5181627903766,32.4085119170956
1998,"41",0.000938,0.001755,0.001345,47.5838826990701,32.3589688578827,47.5838826990701,32.3589688578827
1999,"41",0.000913,0.001791,0.001351,47.5812333536704,32.3958708673351,47.5812333536704,32.3958708673351
2000,"41",0.000902,0.001543,0.001222,47.5934767161497,32.2634220609292,47.5934767161497,32.2634220609292
2001,"41",0.000883,0.001718,0.001299,47.5965521197026,32.3874510544019,47.5965521197026,32.3874510544019
2002,"41",0.000872,0.001661,0.001265,47.6083810660192,32.3703068047627,47.6083810660192,32.3703068047627
2003,"41",0.000845,0.001481,0.001162,47.601292992479,32.2722012527089,47.601292992479,32.2722012527089
2004,"41",0.000822,0.001512,0.001166,47.5980614831896,32.3095137384722,47.5980614831896,32.3095137384722
1950,"42",0.00302,0.004376,0.003676,47.6067783775235,34.4524139062576,47.6067783775235,34.4524139062576
1951,"42",0.003082,0.004244,0.003648,47.6515140155359,34.4394529664569,47.6515140155359,34.4394529664569
1952,"42",0.002819,0.003767,0.003283,47.5867312232713,34.3378935789824,47.5867312232713,34.3378935789824
1953,"42",0.002551,0.003938,0.003229,47.5112481828003,34.3999555350568,47.5112481828003,34.3999555350568
1954,"42",0.002588,0.003771,0.003164,47.5500618527805,34.3742906776834,47.5500618527805,34.3742906776834
1955,"42",0.002412,0.003428,0.002904,47.5040464875081,34.29659536471,47.5040464875081,34.29659536471
1956,"42",0.002383,0.003694,0.003015,47.5163641392611,34.3889961503188,47.5163641392611,34.3889961503188
1957,"42",0.002179,0.003728,0.002924,47.4512837296083,34.4158260699324,47.4512837296083,34.4158260699324
1958,"42",0.002359,0.003366,0.002841,47.5550692065726,34.331347173445,47.5550692065726,34.331347173445
1959,"42",0.002217,0.00331,0.002739,47.5174000692825,34.3322381716327,47.5174000692825,34.3322381716327
1960,"42",0.002199,0.003287,0.002717,47.5336615827223,34.3429331814931,47.5336615827223,34.3429331814931
1961,"42",0.002297,0.003474,0.002857,47.6016765273579,34.4159324591972,47.6016765273579,34.4159324591972
1962,"42",0.002229,0.003453,0.002812,47.596039390556,34.4275371143535,47.596039390556,34.4275371143535
1963,"42",0.002216,0.003798,0.002966,47.6146038375386,34.540436212903,47.6146038375386,34.540436212903
1964,"42",0.002035,0.00351,0.002734,47.5538096200494,34.479245542558,47.5538096200494,34.479245542558
1965,"42",0.002018,0.003611,0.002778,47.5698344555875,34.5252821519429,47.5698344555875,34.5252821519429
1966,"42",0.001964,0.003521,0.002714,47.5671244760897,34.5177103543878,47.5671244760897,34.5177103543878
1967,"42",0.002023,0.003397,0.002689,47.6211365568443,34.4995259079606,47.6211365568443,34.4995259079606
1968,"42",0.001973,0.003381,0.002658,47.6205239582005,34.5124726470752,47.6205239582005,34.5124726470752
1969,"42",0.00194,0.003435,0.002671,47.6280704367365,34.5459859535911,47.6280704367365,34.5459859535911
1970,"42",0.001785,0.003516,0.002633,47.5692146113942,34.586960912307,47.5692146113942,34.586960912307
1971,"42",0.001608,0.003211,0.002393,47.4892010994207,34.5138872521588,47.4892010994207,34.5138872521588
1972,"42",0.001829,0.003082,0.002444,47.6423930305739,34.4905514785167,47.6423930305739,34.4905514785167
1973,"42",0.001653,0.003087,0.002358,47.5656292125054,34.5098403917061,47.5656292125054,34.5098403917061
1974,"42",0.001524,0.002939,0.002218,47.5087895834322,34.4783779381901,47.5087895834322,34.4783779381901
1975,"42",0.001603,0.003168,0.00237,47.5837417322965,34.5710769292729,47.5837417322965,34.5710769292729
1976,"42",0.001551,0.003183,0.002351,47.5751784753648,34.5934685081879,47.5751784753648,34.5934685081879
1977,"42",0.001533,0.00294,0.002222,47.5879189235613,34.5317218458059,47.5879189235613,34.5317218458059
1978,"42",0.001512,0.002956,0.002219,47.5985393339303,34.5548171721086,47.5985393339303,34.5548171721086
1979,"42",0.001339,0.00254,0.001928,47.5014428553833,34.4208121546204,47.5014428553833,34.4208121546204
1980,"42",0.001467,0.002781,0.002112,47.6171530203364,34.5291265534091,47.6171530203364,34.5291265534091
1981,"42",0.001264,0.002524,0.001886,47.4926285494015,34.4498288274035,47.4926285494015,34.4498288274035
1982,"42",0.001304,0.00247,0.00188,47.5481974496826,34.4458699379317,47.5481974496826,34.4458699379317
1983,"42",0.001313,0.002638,0.001968,47.5794893140001,34.5293407461543,47.5794893140001,34.5293407461543
1984,"42",0.001301,0.002463,0.001876,47.5947216507111,34.4783677155649,47.5947216507111,34.4783677155649
1985,"42",0.001254,0.002223,0.001734,47.5823406258927,34.3935131359759,47.5823406258927,34.3935131359759
1986,"42",0.001251,0.002432,0.001837,47.6043591476681,34.501037369665,47.6043591476681,34.501037369665
1987,"42",0.001171,0.002266,0.001715,47.5626877333002,34.4480074727342,47.5626877333002,34.4480074727342
1988,"42",0.001113,0.002222,0.001664,47.5363024534793,34.4460669059132,47.5363024534793,34.4460669059132
1989,"42",0.001052,0.001948,0.001498,47.5043502280027,34.3321303244834,47.5043502280027,34.3321303244834
1990,"42",0.00122,0.002111,0.001663,47.6769217049336,34.4301567926965,47.6769217049336,34.4301567926965
1991,"42",0.001117,0.002249,0.00168,47.6131310987768,34.5111486013748,47.6131310987768,34.5111486013748
1992,"42",0.000991,0.002114,0.00155,47.5178575665389,34.466912720413,47.5178575665389,34.466912720413
1993,"42",0.001015,0.002081,0.001544,47.5662006561861,34.4688472849438,47.5662006561861,34.4688472849438
1994,"42",0.001043,0.002072,0.001554,47.6178269522123,34.4821809664968,47.6178269522123,34.4821809664968
1995,"42",0.001075,0.001903,0.001487,47.6724601702746,34.4147661349809,47.6724601702746,34.4147661349809
1996,"42",0.000977,0.001837,0.001405,47.6012846142569,34.3971362574672,47.6012846142569,34.3971362574672
1997,"42",0.001066,0.001892,0.001477,47.7128802994412,34.4443048264312,47.7128802994412,34.4443048264312
1998,"42",0.001045,0.001731,0.001386,47.7173975916156,34.3730375365629,47.7173975916156,34.3730375365629
1999,"42",0.00097,0.001842,0.001405,47.6673352312154,34.4528581027693,47.6673352312154,34.4528581027693
2000,"42",0.000917,0.001739,0.001327,47.6355603644757,34.4129843048756,47.6355603644757,34.4129843048756
2001,"42",0.000957,0.001738,0.001347,47.7026700161735,34.430077000914,47.7026700161735,34.430077000914
2002,"42",0.00093,0.001731,0.001329,47.6984649433692,34.4437091548322,47.6984649433692,34.4437091548322
2003,"42",0.000918,0.001572,0.001243,47.7098914803437,34.3650264772124,47.7098914803437,34.3650264772124
2004,"42",0.000834,0.001497,0.001164,47.6383412245832,34.3338087932102,47.6383412245832,34.3338087932102
1950,"43",0.003072,0.004644,0.003833,43.8101009500096,32.521821369179,43.8101009500096,32.521821369179
1951,"43",0.003154,0.004853,0.00398,43.858910341701,32.5825202328788,43.858910341701,32.5825202328788
1952,"43",0.002847,0.004301,0.003557,43.7789713798919,32.4784485733697,43.7789713798919,32.4784485733697
1953,"43",0.002905,0.004176,0.003526,43.8216056803358,32.4656327272609,43.8216056803358,32.4656327272609
1954,"43",0.002599,0.003878,0.003223,43.7327657641272,32.4082762906134,43.7327657641272,32.4082762906134
1955,"43",0.002665,0.00393,0.003281,43.7803097845215,32.4382740167865,43.7803097845215,32.4382740167865
1956,"43",0.002513,0.004003,0.003235,43.7440497039011,32.4733565280282,43.7440497039011,32.4733565280282
1957,"43",0.002684,0.003644,0.003147,43.832347382885,32.3960722845278,43.832347382885,32.3960722845278
1958,"43",0.002388,0.003734,0.003036,43.7379620777418,32.4371482073621,43.7379620777418,32.4371482073621
1959,"43",0.002474,0.003574,0.003001,43.7958088746176,32.4100314360922,43.7958088746176,32.4100314360922
1960,"43",0.002305,0.003701,0.002972,43.7475199955318,32.4616269298714,43.7475199955318,32.4616269298714
1961,"43",0.002231,0.003682,0.00292,43.7373559529695,32.4731578163906,43.7373559529695,32.4731578163906
1962,"43",0.002295,0.004049,0.003128,43.7881055994675,32.5848495277422,43.7881055994675,32.5848495277422
1963,"43",0.002365,0.003873,0.003083,43.8406174963348,32.5570868483371,43.8406174963348,32.5570868483371
1964,"43",0.002265,0.003958,0.003068,43.8198809517618,32.5954741520973,43.8198809517618,32.5954741520973
1965,"43",0.002357,0.003908,0.003092,43.8821625352167,32.5994388962099,43.8821625352167,32.5994388962099
1966,"43",0.002141,0.003655,0.002864,43.8085126393062,32.5491871123435,43.8085126393062,32.5491871123435
1967,"43",0.002082,0.003681,0.002853,43.8030353183273,32.572953330651,43.8030353183273,32.572953330651
1968,"43",0.002125,0.003874,0.002973,43.8459448689468,32.6407342983513,43.8459448689468,32.6407342983513
1969,"43",0.00217,0.003976,0.003049,43.8893669525587,32.6834008792733,43.8893669525587,32.6834008792733
1970,"43",0.002101,0.003827,0.002945,43.8795199253051,32.6618836540349,43.8795199253051,32.6618836540349
1971,"43",0.001869,0.003816,0.002823,43.7849767503516,32.6756830582898,43.7849767503516,32.6756830582898
1972,"43",0.001906,0.003558,0.002715,43.8270467455461,32.6223567510598,43.8270467455461,32.6223567510598
1973,"43",0.001929,0.003484,0.002692,43.8615083926736,32.6180170779188,43.8615083926736,32.6180170779188
1974,"43",0.001828,0.003477,0.002637,43.8301958502178,32.6326837290666,43.8301958502178,32.6326837290666
1975,"43",0.001845,0.003516,0.002664,43.8619193731143,32.6605157129763,43.8619193731143,32.6605157129763
1976,"43",0.001772,0.003429,0.002584,43.8440156662406,32.6521382637465,43.8440156662406,32.6521382637465
1977,"43",0.001614,0.00346,0.002519,43.7730891023413,32.6778160364478,43.7730891023413,32.6778160364478
1978,"43",0.001619,0.003098,0.002344,43.798648925625,32.5839820464852,43.798648925625,32.5839820464852
1979,"43",0.00144,0.003048,0.002227,43.7039500829533,32.5843887994273,43.7039500829533,32.5843887994273
1980,"43",0.001506,0.002895,0.002187,43.771230817179,32.5495661297403,43.771230817179,32.5495661297403
1981,"43",0.001443,0.002862,0.002143,43.7509646860289,32.554779556962,43.7509646860289,32.554779556962
1982,"43",0.001406,0.002836,0.002112,43.7474559180616,32.56233134161,43.7474559180616,32.56233134161
1983,"43",0.00138,0.0028,0.002081,43.7512573422781,32.5662340072337,43.7512573422781,32.5662340072337
1984,"43",0.00154,0.00239,0.00196,43.8834229779704,32.4245858131083,43.8834229779704,32.4245858131083
1985,"43",0.00137,0.002615,0.001986,43.7889180198208,32.5312344017942,43.7889180198208,32.5312344017942
1986,"43",0.001328,0.002802,0.002057,43.7802480494709,32.6169816093045,43.7802480494709,32.6169816093045
1987,"43",0.001407,0.002592,0.001995,43.8605004949848,32.5557557969921,43.8605004949848,32.5557557969921
1988,"43",0.001388,0.002256,0.001819,43.8693712973731,32.4335972092503,43.8693712973731,32.4335972092503
1989,"43",0.001222,0.002251,0.001733,43.7644630144738,32.4480562946515,43.7644630144738,32.4480562946515
1990,"43",0.001229,0.002278,0.001751,43.7926417027442,32.4766574548643,43.7926417027442,32.4766574548643
1991,"43",0.001156,0.002297,0.001723,43.7538733608464,32.5016413706587,43.7538733608464,32.5016413706587
1992,"43",0.001198,0.002291,0.001741,43.8120278087254,32.5157037075355,43.8120278087254,32.5157037075355
1993,"43",0.001191,0.002252,0.001719,43.8286343178412,32.515211871454,43.8286343178412,32.515211871454
1994,"43",0.001094,0.002266,0.001676,43.7661484499037,32.5380871808947,43.7661484499037,32.5380871808947
1995,"43",0.00109,0.002162,0.001622,43.7849521605809,32.5077825946183,43.7849521605809,32.5077825946183
1996,"43",0.001171,0.002023,0.001594,43.8790992673913,32.4580082906993,43.8790992673913,32.4580082906993
1997,"43",0.001061,0.002045,0.00155,43.8029197608435,32.4855023791209,43.8029197608435,32.4855023791209
1998,"43",0.001119,0.002089,0.001601,43.8786100489773,32.5234679293129,43.8786100489773,32.5234679293129
1999,"43",0.000997,0.001913,0.001452,43.7856368290631,32.452132994309,43.7856368290631,32.452132994309
2000,"43",0.001,0.001894,0.001445,43.8111080565193,32.4588291557272,43.8111080565193,32.4588291557272
